id,word,polarity,joy,fear,sadness,anger,surprise,disgust
2489,au galop,positive,0,0,0,0,0,0
2490,au goãƒâ»t de beurr,positive,0,0,0,0,0,1
2491,au hasard,positive,0,0,0,0,1,0
2492,au l,positive,0,0,0,0,0,0
2493,au microscop,positive,0,0,0,0,0,0
2494,au milieu d,positive,0,0,0,0,0,0
2495,au pouvoir,positive,0,0,0,0,0,0
2496,au revoir,negative,0,0,1,0,0,0
2497,au dessus,positive,0,0,0,0,0,0
2498,aubain,positive,0,0,0,0,1,0
2499,aub,positive,0,0,0,0,1,0
2500,auberg,positive,0,0,0,0,0,0
2501,auberg,positive,0,0,0,0,0,0
2502,audaci,positive,0,0,0,0,0,0
2503,audibilitã©,positive,0,0,0,0,0,0
2504,audibl,positive,0,0,0,0,0,0
2505,audit,positive,0,0,0,0,0,0
2506,audit,positive,0,0,0,0,0,0
2507,audition,positive,0,0,0,0,0,0
2508,auditorium,positive,0,0,0,0,0,0
2509,aug,positive,0,0,0,0,0,0
2510,augur,positive,0,0,0,0,0,0
2511,august,positive,1,0,0,0,0,0
2512,aumã´ni,positive,0,0,0,0,0,0
2513,auparav,positive,0,0,0,0,0,0
2514,aur,positive,1,0,0,0,0,0
2515,aurã©ol,positive,0,0,0,0,0,0
2516,auror,positive,0,0,0,0,1,0
2517,auspic,positive,0,0,0,0,0,0
2518,austã¨r,negative,0,1,1,0,0,0
2519,austã©ritã©,negative,0,1,1,0,0,0
2520,autel,positive,0,0,0,0,0,0
2521,authenticitã©,positive,0,0,0,0,0,0
2522,authentif,positive,0,0,0,0,0,0
2523,authentifi,positive,0,0,0,0,0,0
2524,authent,positive,0,0,0,0,0,0
2525,auto,positive,0,0,0,0,0,0
2526,autobiograph,positive,0,0,0,0,0,0
2527,autobus,positive,0,0,0,0,0,0
2528,autochton,positive,0,0,0,0,0,0
2529,autocrat,negative,0,1,1,1,0,0
2530,autograph,positive,0,0,0,0,0,0
2531,automat,positive,0,0,0,0,0,0
2532,automn,negative,0,1,1,0,0,0
2533,automobil,positive,0,0,0,0,0,0
2534,autops,negative,0,1,1,0,0,1
2535,autoris,positive,0,0,0,0,0,0
2536,autoris,positive,0,0,0,0,0,0
2537,autoritair,negative,0,0,0,1,0,0
2538,autoritã©,positive,0,0,0,0,0,0
2539,autorout,positive,0,0,0,0,0,0
2540,autosuffis,positive,0,0,0,0,0,0
2541,autruch,negative,0,1,0,0,0,0
2542,auvent,positive,0,0,0,0,0,0
2543,au herb,positive,0,0,0,0,0,0
2544,au idã©e arrãªtã©,negative,0,0,0,1,0,0
2545,au m?urs lã©g,negative,0,0,0,0,0,1
2546,au multiple fonct,positive,0,0,0,0,0,0
2547,au pomm,positive,0,0,0,0,0,0
2548,aval,positive,0,0,0,0,0,0
2549,avalanch,negative,0,1,1,0,1,0
2550,aval,positive,0,1,0,0,1,0
2551,avanc,positive,0,1,0,0,1,0
2552,avanc,positive,1,0,0,0,0,0
2553,avanc,positive,0,0,1,0,0,0
2554,avancer au ralent,negative,0,0,1,0,0,1
2555,avancer lent,negative,0,0,1,0,0,1
2556,avancer petit ã  pet,positive,0,0,0,0,0,0
2557,avant d,negative,0,0,0,0,0,0
2558,avant br,positive,0,0,0,1,0,0
2559,avant gard,positive,0,0,0,0,0,0
2560,avant post,negative,0,1,0,0,0,0
2561,avant propos,positive,0,0,0,0,0,0
2562,avantag,positive,0,0,0,0,0,0
2563,avantag,positive,1,0,0,0,0,0
2564,avar,negative,0,1,1,1,0,1
2565,avaric,negative,0,0,0,1,0,1
2566,avatar,positive,0,0,0,0,0,0
2567,avec attent,positive,0,1,0,0,0,0
2568,avec craint,negative,0,1,1,0,1,0
2569,avec de gros morceau,negative,0,0,0,0,0,0
2570,avec dã©sinvoltur,positive,0,0,0,0,0,0
2571,avec le mãªme intensitã©,positive,0,0,0,0,0,0
2572,avec lassitud,negative,0,0,1,0,0,0
2573,avec modã©r,positive,0,0,0,0,0,0
2574,avec parcimon,positive,0,0,0,0,0,0
2575,avec prã©cau,positive,0,1,0,0,0,0
2576,avec prudent,positive,0,1,0,0,0,0
2577,avec quoi,positive,0,0,0,0,0,0
2578,avec sã©ri,positive,0,0,0,0,0,0
2579,avec un grand raffin,positive,1,0,0,0,0,0
2580,avec violent,negative,0,1,1,1,0,1
2581,aven,positive,0,0,0,0,0,0
2582,avã¨nement,positive,0,0,0,0,0,0
2583,aven,positive,0,0,0,0,0,0
2584,avent,positive,0,0,0,0,0,0
2585,avenu,positive,0,0,0,0,0,0
2586,avã©rer,positive,0,0,0,0,0,0
2587,aver,positive,0,0,0,0,0,0
2588,avers,negative,0,1,0,1,0,1
2589,avert,positive,0,1,0,0,1,0
2590,aveu,negative,0,1,1,0,1,0
2591,aveugl,negative,0,1,0,0,1,0
2592,aveugl,negative,0,1,0,0,1,0
2593,aveugl,negative,0,1,0,0,0,0
2594,aveuglã©ment,negative,0,1,1,0,0,0
2595,aviateur,positive,0,0,0,0,0,0
2596,aviat,positive,0,0,0,0,0,0
2597,avid,negative,0,0,0,1,0,1
2598,aviditã©,negative,0,0,0,1,0,1
2599,avion,positive,0,0,0,0,0,0
2600,aviron,negative,0,0,0,0,0,0
2601,avis,positive,0,0,0,0,0,0
2602,avoir confi,positive,0,0,0,0,0,0
2603,avoir du difficultã©,negative,0,1,1,0,0,0
2604,avoir en horreur,negative,0,1,0,1,0,1
2605,avoir en stock,positive,0,0,0,0,0,0
2606,avoir le hoquet,negative,0,1,0,0,1,0
2607,avoir le moyen,positive,0,0,0,0,0,0
2608,avoir peur,negative,0,1,1,0,1,0
2609,avoir pitiã©,negative,0,0,1,0,0,0
2610,avoir pour but,positive,0,0,0,0,0,0
2611,avoir recour,positive,0,0,0,0,0,0
2612,avoir un compt,positive,0,0,0,0,0,0
2613,avoir un handicap,negative,0,0,1,0,0,0
2614,avoir un mouvement de recul,negative,0,1,1,0,1,1
2615,avoir un tic,negative,0,1,0,0,1,0
2616,avort,negative,0,1,1,0,0,1
2617,avort,negative,0,1,1,1,0,0
2618,axe,positive,0,0,0,0,0,0
2619,axe central,positive,0,0,0,0,0,0
2620,axe routi,positive,0,0,0,0,0,0
2621,axial,positive,0,0,0,0,0,0
2622,axiomat,positive,0,0,0,0,0,0
2623,axiom,positive,0,0,0,0,0,0
2624,azimut,positive,0,0,0,0,0,0
2625,azur,positive,0,0,0,0,0,0
2626,azur,positive,0,0,0,0,0,0
2627,baãƒâ¯onnet,negative,0,1,0,1,0,0
2628,babillag,negative,0,0,0,0,0,0
2629,babill,negative,0,0,0,0,0,0
2630,babin,negative,0,0,0,0,0,0
2631,babouin,negative,0,0,0,0,0,1
2632,baby sitt,positive,0,0,0,0,0,0
2633,bac,negative,0,0,0,0,0,0
2634,baccalaurã©at,positive,0,0,0,0,0,0
2635,baccarat,positive,0,0,0,0,1,0
2636,bachelier bacheli,positive,0,0,0,0,0,0
2637,backgammon,positive,0,0,0,0,1,0
2638,bã¢cler,negative,0,0,0,0,0,1
2639,bactã©r,negative,0,1,0,0,0,1
2640,badg,positive,0,0,0,0,0,0
2641,badinag,positive,0,0,0,0,1,0
2642,badin,positive,0,0,0,0,1,0
2643,baff,negative,0,0,0,1,1,0
2644,bagag,positive,0,0,0,0,0,0
2645,bagag,positive,0,0,0,0,0,0
2646,bagarr,negative,0,1,0,1,0,1
2647,bagatel,negative,0,0,0,0,0,1
2648,bagu,positive,0,0,0,0,0,0
2649,bague|bagues orthodont,positive,0,0,0,0,0,0
2650,baguet,positive,0,1,0,0,0,0
2651,bai|bai,positive,0,0,0,0,0,0
2652,baign,negative,0,0,0,0,0,1
2653,baignoir,positive,0,0,0,0,0,0
2654,bail,positive,0,0,0,0,0,0
2655,bã¢ill,negative,0,0,0,0,0,0
2656,bã¢ill,negative,0,0,0,0,0,0
2657,bailleur,positive,0,0,0,0,0,0
2658,bailleur de fond|fond,positive,0,0,0,0,0,0
2659,bã¢illon,negative,0,1,0,1,0,1
2660,bã¢illon,negative,0,1,0,1,0,1
2661,bain,positive,1,0,0,0,0,0
2662,bais,positive,0,0,0,0,1,0
2663,baiss,negative,0,1,1,0,0,0
2664,baissi,negative,0,1,1,1,0,0
2665,bal masqu,negative,0,0,0,0,1,0
2666,balad,positive,1,0,0,0,0,0
2667,balafr,negative,0,1,1,1,0,1
2668,balafr,negative,0,1,1,1,0,0
2669,bal,positive,0,0,0,0,0,0
2670,balanc,positive,0,0,0,0,0,0
2671,balanc,positive,0,0,0,0,0,0
2672,balanã§oir,positive,0,0,0,0,0,0
2673,balayag,negative,0,0,0,0,0,0
2674,balayer|balai,negative,0,0,0,0,0,0
2675,balcon,positive,0,0,0,0,0,0
2676,baldaquin,positive,0,0,0,0,0,0
2677,balein,negative,0,1,0,0,0,0
2678,balivern,negative,0,0,1,1,0,1
2679,ballad,positive,1,0,0,0,0,0
2680,ballast,positive,0,0,0,0,0,0
2681,ballast,positive,0,0,0,0,0,0
2682,ballet,positive,0,0,0,0,0,0
2683,ballon,positive,0,0,0,0,0,0
2684,ballon de basket,positive,1,0,0,0,0,0
2685,ballot,positive,0,0,0,0,0,0
2686,balsamin,positive,0,0,0,0,0,0
2687,balsam,positive,0,0,0,0,0,0
2688,balustrad,positive,0,0,0,0,0,0
2689,banan,positive,0,0,0,0,0,0
2690,banc,positive,0,0,0,0,0,0
2691,bancal,negative,0,1,0,1,0,0
2692,bande dessin,positive,1,0,0,0,0,0
2693,bande vidã©o,positive,0,0,0,0,0,0
2694,bande annonc,positive,0,0,0,0,0,0
2695,band,positive,0,0,0,0,0,0
2696,bander le ?il,negative,0,1,0,0,1,0
2697,banderol,positive,0,0,0,0,0,0
2698,band,negative,0,1,0,0,0,1
2699,banjo,positive,0,0,0,0,0,0
2700,banlieu,negative,0,0,1,0,0,0
2701,bann,negative,0,1,1,1,0,0
2702,bann,negative,0,0,1,1,0,1
2703,banqu,positive,0,0,0,0,0,0
2704,banquet,positive,1,0,0,0,0,0
2705,banqui,positive,0,0,0,0,0,0
2706,banshe,negative,0,1,1,1,0,1
2707,baptãªm,positive,0,0,0,0,0,0
2708,baptismal,positive,1,0,0,0,0,0
2709,baraqu,positive,0,0,0,0,0,0
2710,baratt,negative,0,0,0,1,0,0
2711,barbar,negative,0,1,0,1,0,1
2712,barbar,negative,0,1,1,1,0,1
2713,barbar,negative,0,1,0,1,0,1
2714,barbecu,positive,0,0,0,0,0,0
2715,barbel,negative,0,1,0,1,0,0
2716,barbich,negative,0,0,0,0,0,0
2717,barbu,positive,0,0,0,0,0,0
2718,barbu,positive,0,0,0,0,0,0
2719,bardan,positive,0,0,0,0,0,0
2720,bard,positive,0,0,0,0,0,0
2721,bardeau,positive,0,0,0,0,0,0
2722,baril,positive,0,0,0,0,0,0
2723,barjot,negative,0,0,0,0,0,1
2724,barman,positive,0,0,0,0,0,0
2725,baromã¨tr,positive,0,0,0,0,0,0
2726,baron,positive,0,0,0,0,0,0
2727,baroqu,positive,0,0,0,0,0,0
2728,barqu,positive,0,0,0,0,0,0
2729,barque ã  fond plat,positive,0,0,0,0,0,0
2730,barr,negative,0,0,0,0,0,0
2731,barret,positive,0,0,0,0,0,0
2732,barricad,negative,0,1,0,0,0,0
2733,barricad,negative,0,1,0,0,0,0
2734,baryton,positive,0,0,0,0,0,0
2735,bas,negative,0,1,1,1,0,0
2736,bas de gamm,negative,0,0,0,0,0,0
2737,bas fond|fond,negative,0,1,1,0,0,1
2738,base de donnã©,positive,0,0,0,0,0,0
2739,base ball,positive,0,0,0,0,0,0
2740,bas,positive,0,0,0,0,0,0
2741,basil,positive,0,0,0,0,0,0
2742,basket ball,positive,1,0,0,0,0,0
2743,basket,positive,0,0,0,0,0,0
2744,bas terr,positive,0,0,0,0,0,0
2745,bass,negative,0,1,1,1,0,0
2746,bassin,positive,0,0,0,0,0,0
2747,bassin,positive,0,0,0,0,0,0
2748,basson,positive,0,0,0,0,0,0
2749,bastion,positive,0,1,1,1,0,0
2750,bataill,negative,0,1,1,1,0,0
2751,bataill,negative,0,1,0,1,0,0
2752,bataillon,negative,0,1,0,1,0,0
2753,bateau,positive,0,0,0,0,0,0
2754,bateau ã  vapeur,positive,0,0,0,0,0,0
2755,bathymã©tr,positive,0,0,0,0,0,0
2756,bã¢timent,positive,0,0,0,0,0,0
2757,bã¢tir,positive,0,0,0,0,0,0
2758,bã¢tisseur,positive,0,0,0,0,0,0
2759,battag,positive,0,0,0,0,0,0
2760,battage mã©diat,negative,0,0,0,0,0,0
2761,batt,negative,0,1,0,0,0,1
2762,battement de jamb,negative,0,0,0,1,0,0
2763,batter,positive,0,0,0,1,0,0
2764,battr,negative,0,1,1,1,0,0
2765,baudri,negative,0,1,1,0,0,0
2766,bavard,positive,0,0,0,0,0,0
2767,bavass,negative,0,0,0,0,0,0
2768,bavet,positive,0,0,0,0,0,0
2769,bavoir,positive,0,0,0,0,0,0
2770,bavur,negative,0,0,0,0,0,1
2771,bayou,negative,0,1,0,0,0,1
2772,beagl,positive,0,0,0,0,0,0
2773,bã©er,negative,0,1,0,0,1,0
2774,bã©ant,negative,0,1,0,0,1,0
2775,bã©at,positive,1,0,0,0,0,0
2776,bã©atitud,positive,1,0,0,0,0,0
2777,beau goss,positive,0,0,0,0,0,0
2778,beautã©,positive,1,0,0,0,0,0
2779,bã©bã©,positive,1,0,0,0,0,0
2780,bec verseur,positive,0,0,0,0,0,0
2781,bã©can,positive,0,0,0,0,0,0
2782,bãªche,positive,0,0,0,0,0,0
2783,bã©cher,positive,0,0,0,0,0,0
2784,bãªcher,positive,0,0,0,0,0,0
2785,becquet,negative,0,1,1,1,0,0
2786,bã©gai,negative,0,0,1,0,0,0
2787,bã©gayer|bã©gai,negative,0,0,1,0,0,0
2788,beignet,positive,0,0,0,0,0,0
2789,bã©li,negative,0,0,0,1,0,0
2790,belligã©r,negative,0,1,0,1,0,0
2791,belvã©dã¨r,positive,0,0,0,0,0,0
2792,bã©mol,negative,0,0,1,0,0,0
2793,bã©nã©diction,positive,0,0,0,0,1,0
2794,bã©nã©fic,positive,1,0,0,0,0,0
2795,bã©nã©ficiair,positive,0,0,0,0,0,0
2796,bã©nã©fici,positive,1,0,0,0,0,0
2797,bã©nã©fiqu,positive,1,0,0,0,0,0
2798,bã©nã©volat,positive,0,0,0,0,0,0
2799,bã©nã©vol,positive,0,1,0,0,0,0
2800,bã©nir,positive,0,0,0,0,0,0
2801,bã©nin,positive,1,0,0,0,0,0
2802,benzã¨n,negative,0,0,0,0,0,1
2803,bã©quill,positive,0,0,0,0,0,0
2804,berceau,positive,0,0,0,1,0,0
2805,berc,positive,0,0,0,0,0,0
2806,berceux,positive,1,0,0,0,0,0
2807,bergamot,positive,0,0,0,0,0,0
2808,berg,positive,0,0,0,0,0,0
2809,berg,positive,0,0,0,0,0,0
2810,berlin,positive,0,0,0,0,0,0
2811,berlin,positive,0,0,0,0,0,0
2812,bern,negative,0,0,0,0,0,1
2813,besoin,positive,0,0,0,0,0,0
2814,bestial,negative,0,1,0,0,0,1
2815,bestiol,negative,0,1,0,0,0,1
2816,bã©tail,positive,0,0,0,0,0,0
2817,bãªtis,negative,0,0,0,1,0,1
2818,bã©ton,positive,0,0,0,0,0,0
2819,beurr,positive,0,0,0,0,0,0
2820,beurr,positive,0,0,0,0,0,0
2821,beuver,negative,0,0,0,0,0,0
2822,bi,negative,0,0,0,1,0,1
2823,biais,negative,0,0,1,1,1,1
2824,bibliograph,positive,0,0,0,0,0,0
2825,bibliothã©cair,positive,0,0,0,0,0,0
2826,bibliothã¨qu,positive,0,0,0,0,0,0
2827,bibliqu,positive,0,0,0,0,0,0
2828,bich,positive,0,0,0,0,0,0
2829,bicouch,positive,0,0,0,0,0,0
2830,bicyclet,positive,0,0,0,0,0,0
2831,bien,positive,0,1,0,0,1,0
2832,bien en plein propriã©tã©,positive,0,0,0,0,0,0
2833,bien qu,negative,0,0,0,0,0,0
2834,bien aim,positive,0,0,0,0,0,0
2835,bien ãªtr,positive,1,0,0,0,0,0
2836,bienfais,positive,0,0,0,0,0,0
2837,biennal,positive,0,0,0,0,0,0
2838,biensã©anc,positive,0,0,0,0,0,0
2839,bienven,positive,1,0,0,0,0,0
2840,biã¨r,positive,1,0,0,0,0,0
2841,bifurc,negative,0,1,1,0,0,0
2842,bigot,negative,0,1,1,1,0,1
2843,bihebdomadair,positive,0,0,0,0,0,0
2844,bijou,positive,0,0,0,0,0,0
2845,bijouter,positive,0,0,0,0,0,0
2846,bilatã©ral,positive,0,0,0,0,0,0
2847,bil,negative,0,0,1,1,0,1
2848,bilingu,positive,0,0,0,0,0,0
2849,billard,positive,0,0,0,0,0,0
2850,bill,positive,0,0,0,0,0,0
2851,billet,positive,0,0,0,0,0,0
2852,bimestriel,positive,0,0,0,0,0,0
2853,binair,positive,0,0,0,0,0,0
2854,binoculair,positive,0,0,0,0,0,0
2855,binã´m,positive,0,0,0,0,0,0
2856,binomial,positive,0,0,0,0,0,0
2857,biogenã¨s,positive,0,0,0,0,0,0
2858,biograph,positive,0,0,0,0,0,0
2859,biograph,positive,0,0,0,0,0,0
2860,biolog,positive,0,0,0,0,0,0
2861,biops,negative,0,1,1,0,0,1
2862,biosphã¨r,positive,0,0,0,0,0,0
2863,bipartit,positive,0,0,0,0,0,0
2864,bis,positive,1,0,0,0,0,0
2865,biscuit salã©,positive,0,0,0,0,0,0
2866,bis,positive,1,0,0,0,0,0
2867,biseau,positive,0,0,0,0,0,0
2868,biseaut,positive,0,0,0,0,0,0
2869,bison,negative,0,1,0,0,0,0
2870,bisou,positive,0,0,0,0,1,0
2871,bit,positive,0,0,0,0,0,0
2872,bitum,negative,0,0,0,0,0,1
2873,bizarr,negative,0,1,0,0,1,1
2874,bizarrer,negative,0,0,1,0,1,1
2875,black jack,negative,0,0,0,1,0,0
2876,blafard,negative,0,1,1,0,1,0
2877,blag,positive,0,0,0,0,1,0
2878,blagu,positive,1,0,0,0,0,0
2879,blagu,positive,1,0,0,0,0,0
2880,blaireau,negative,0,1,0,1,0,0
2881,blã¢me,negative,0,0,0,1,0,1
2882,blã¢mer,negative,0,0,0,1,0,1
2883,blanchã¢tr,negative,0,0,0,0,0,1
2884,blancheur,positive,1,0,0,0,0,0
2885,blanchisser,positive,0,0,0,0,0,0
2886,blason,positive,0,0,0,0,0,0
2887,blasphã©matoir,negative,0,0,0,1,0,1
2888,blasphã¨m,negative,0,0,0,1,0,0
2889,blã© ã  moudr,positive,0,0,0,0,0,0
2890,blãªme,negative,0,1,1,0,0,0
2891,blennorrag,negative,0,1,1,1,0,1
2892,bless,negative,0,1,1,1,0,1
2893,bless,negative,0,1,1,1,0,1
2894,blessur,negative,0,1,1,1,0,1
2895,bleu,negative,0,1,1,0,0,0
2896,bleu ciel,positive,0,0,0,0,0,0
2897,bleu de travail,positive,0,0,0,0,0,0
2898,bleu lavand,positive,0,0,0,0,0,0
2899,bleuã¢tr,negative,0,0,0,0,0,1
2900,blindag,positive,0,1,0,0,0,0
2901,blind,negative,0,1,0,0,0,0
2902,blitz,negative,0,1,0,1,1,0
2903,blizzard,negative,0,1,1,0,0,0
2904,bloc de roch,positive,0,0,0,0,0,0
2905,blocag,negative,0,1,1,1,1,0
2906,blocus,negative,0,1,1,1,0,0
2907,blond,positive,0,0,0,0,0,0
2908,blond|blond,positive,0,0,0,0,0,0
2909,blous,positive,0,0,0,0,0,0
2910,blous,positive,0,0,0,0,0,0
2911,blu,negative,0,1,1,0,0,0
2912,bluff,negative,0,0,0,0,0,0
2913,bluff,negative,0,0,0,0,0,0
2914,bo,negative,0,1,0,0,0,1
2915,bobard,negative,0,0,0,1,0,1
2916,bocal,positive,0,0,0,0,0,0
2917,bogu,positive,0,0,0,0,0,0
2918,boir,positive,0,0,0,0,0,0
2919,bois,positive,0,0,0,0,0,0
2920,bois de chauffag,positive,0,0,0,0,0,0
2921,bois,positive,0,0,0,0,0,0
2922,boisseau,positive,0,0,0,0,0,0
2923,boisson,positive,0,0,0,0,0,0
2924,boisson alcoolis,negative,0,0,0,0,0,0
2925,boit,positive,0,0,0,0,0,0
2926,boã®t,positive,0,0,0,0,0,0
2927,boã®te de conserv,positive,0,0,0,0,0,0
2928,boã®te de nuit,positive,0,0,0,0,0,0
2929,boit,negative,0,0,1,0,0,0
2930,boit,negative,0,0,1,0,0,0
2931,boã®ti,positive,0,0,0,0,0,0
2932,bol,positive,0,0,0,0,0,0
2933,bol alimentair,positive,0,0,0,0,0,0
2934,bombard,negative,0,1,0,0,1,1
2935,bombard,negative,0,1,0,1,1,0
2936,bombardi,negative,0,1,1,1,1,0
2937,bomb,negative,0,1,1,1,1,0
2938,bon,positive,0,0,0,0,1,0
2939,bonbon,positive,0,0,0,0,0,0
2940,bonbon au caramel,positive,0,0,0,0,0,0
2941,bond,positive,0,0,0,0,0,0
2942,bond,negative,0,1,0,0,0,0
2943,bond,negative,0,1,0,0,0,0
2944,bonheur,positive,1,0,0,0,0,0
2945,bon gard,positive,0,0,0,0,0,0
2946,bon volontã©,positive,1,0,0,0,0,0
2947,bonnet,positive,0,0,0,0,0,0
2948,bonneter,positive,0,0,0,0,0,0
2949,bontã©,positive,0,0,0,0,1,0
2950,bonus,positive,0,0,0,0,1,0
2951,boomerang,positive,0,0,0,0,0,0
2952,boost,positive,0,0,0,0,0,0
2953,bord du trottoir,negative,0,0,0,0,0,0
2954,bord sous le vent,negative,0,1,1,0,0,0
2955,bord,positive,0,0,0,0,0,0
2956,bordeau|bordeau,negative,0,1,1,0,0,0
2957,bordã©,positive,0,0,0,0,0,0
2958,bordel,negative,0,0,0,0,0,1
2959,borã©al,positive,0,0,0,0,0,0
2960,borã©al,positive,0,0,0,0,0,0
2961,born,negative,0,0,0,1,0,0
2962,borner kilomã©tr,positive,0,0,0,0,0,0
2963,bosquet,positive,0,0,0,0,0,0
2964,boston,positive,0,0,0,0,0,0
2965,botan,positive,0,0,0,0,0,0
2966,botan,positive,0,0,0,0,0,0
2967,bott,positive,0,0,0,0,0,0
2968,bouc,negative,0,0,0,0,0,0
2969,bouc ã©missair,negative,0,1,1,1,0,0
2970,bouchag,negative,0,1,0,0,1,0
2971,bouche bã©,negative,0,1,0,0,1,0
2972,bouch,negative,0,1,1,1,1,0
2973,bouchã¨r,negative,0,1,0,1,0,1
2974,bouchon,positive,0,0,0,0,0,0
2975,boucler d oreil,positive,0,0,0,0,0,0
2976,boucl,positive,0,0,0,0,0,0
2977,boucli,positive,0,0,0,0,0,0
2978,bou,negative,0,0,0,0,0,1
2979,bouã©,positive,0,0,0,0,0,0
2980,bouã©e de sauvetag,positive,0,0,0,0,0,0
2981,bouff,negative,0,0,0,0,0,0
2982,bouff,negative,0,0,0,0,0,1
2983,bouffon,negative,0,0,0,0,1,1
2984,bougeoir,positive,0,0,0,0,0,0
2985,boug,positive,0,0,0,0,0,0
2986,bougon,negative,0,0,0,1,0,1
2987,bouill,negative,0,1,0,1,0,0
2988,bouill,negative,0,0,0,0,0,1
2989,bouilloir,positive,0,0,0,0,0,0
2990,bouillon,positive,0,0,0,0,0,0
2991,bouillon,negative,0,0,0,1,0,0
2992,boulanger,positive,0,0,0,0,0,0
2993,boul,positive,0,0,0,0,0,0
2994,boule de feu,positive,0,0,0,0,0,0
2995,boule de neig,positive,0,0,0,0,0,0
2996,bouleau,negative,0,1,0,1,0,1
2997,bouledogu,positive,0,0,0,0,0,0
2998,boulet,positive,0,0,0,0,0,0
2999,boulet,positive,0,0,0,0,0,0
3000,boulevers,negative,0,1,1,1,0,0
3001,boulevers,negative,0,1,1,1,1,0
3002,boulon,positive,0,0,0,0,0,0
3003,boulon,positive,0,0,0,0,0,0
3004,bouquet,positive,0,0,0,0,0,0
3005,bourbi,negative,0,1,1,0,0,1
3006,bourdon,negative,0,0,0,0,0,0
3007,bourdon,negative,0,1,0,0,1,0
3008,bourgeon,positive,0,0,0,0,0,0
3009,bourreau,negative,0,1,1,1,0,0
3010,boursoufl,negative,0,0,0,0,0,1
3011,bousculad,negative,0,1,0,1,1,0
3012,bouscul,negative,0,1,0,1,1,0
3013,bous,negative,0,0,0,0,0,1
3014,boussol,positive,0,0,0,0,0,0
3015,boutad,positive,0,0,0,0,1,0
3016,bouteil,positive,0,0,0,0,0,0
3017,boutiqu,positive,0,0,0,0,0,0
3018,bouton,positive,0,0,0,0,0,0
3019,bovin,negative,0,0,0,0,0,1
3020,box,positive,0,0,0,0,0,0
3021,box,negative,0,0,0,1,0,0
3022,box,positive,0,0,0,0,0,0
3023,boxeur,positive,0,0,0,1,0,0
3024,boyau,negative,0,0,0,0,0,1
3025,boycott,negative,0,0,0,1,0,1
3026,boycott,negative,0,0,0,1,0,1
3027,brãƒâ»lã©,negative,0,0,0,0,0,1
3028,brãƒâ»lã©,negative,0,0,0,0,0,1
3029,bracelet,positive,0,0,0,0,0,0
3030,brachial,positive,0,0,0,0,0,0
3031,braconnag,negative,0,1,1,1,0,1
3032,braill,negative,0,0,0,1,1,0
3033,brainstorming,positive,0,0,0,0,0,0
3034,brais,negative,0,1,0,0,0,0
3035,brancard,negative,0,1,1,0,0,0
3036,branch,positive,0,0,0,0,0,0
3037,branch,positive,0,0,0,0,0,0
3038,branch,positive,0,0,0,0,0,0
3039,brandy,positive,0,0,0,0,0,0
3040,branhcã©,positive,0,0,0,0,0,0
3041,branl,negative,0,1,0,0,1,0
3042,branl,negative,0,1,0,0,0,0
3043,braquag,negative,0,1,1,1,0,1
3044,braqu,negative,0,1,0,0,0,0
3045,bras,positive,0,0,0,0,0,0
3046,bras droit,positive,0,0,0,0,0,0
3047,brasi,negative,0,1,0,1,0,0
3048,brassag,positive,0,0,0,0,0,0
3049,brass,positive,0,0,0,0,0,0
3050,bravad,negative,0,0,0,0,0,0
3051,brav,positive,0,0,0,0,0,0
3052,bravour,positive,0,0,0,0,0,0
3053,breb,positive,0,0,0,0,0,0
3054,brã¨che,negative,0,1,0,0,0,0
3055,bredouill,negative,0,1,0,0,0,0
3056,bredouill,negative,0,1,0,1,0,0
3057,bref,positive,0,0,0,0,0,0
3058,bretel,positive,0,0,0,0,0,0
3059,brevet,positive,0,0,0,0,0,0
3060,brevet,positive,0,0,0,0,0,0
3061,brib,positive,0,0,0,0,0,0
3062,brick,negative,0,1,1,0,0,0
3063,bricol,positive,0,0,0,0,0,0
3064,brid,negative,0,1,1,0,0,0
3065,briã¨v,positive,0,0,0,0,0,0
3066,brigad,positive,0,1,0,0,0,0
3067,brin,positive,0,0,0,0,0,0
3068,brindill,negative,0,0,0,0,0,0
3069,briqu,positive,0,0,0,0,0,0
3070,bris,negative,0,1,1,0,0,0
3071,bris,negative,0,1,1,1,1,0
3072,briseur,negative,0,1,1,0,0,0
3073,brocart,positive,0,0,0,0,0,0
3074,brochet,negative,0,1,0,0,0,0
3075,brochet,negative,0,1,0,0,0,0
3076,brochur,positive,0,0,0,0,0,0
3077,brod,positive,0,0,0,0,0,0
3078,broder,positive,0,0,0,0,0,0
3079,broderie perlã©,positive,0,0,0,0,0,0
3080,bronco,negative,0,1,0,0,1,0
3081,bronzag,positive,0,0,0,0,0,0
3082,bronz,positive,0,0,0,0,0,0
3083,bronz,positive,0,0,0,0,0,0
3084,bross,positive,0,0,0,0,0,0
3085,brouet,positive,0,0,0,0,0,1
3086,brouillag,negative,0,1,0,1,0,0
3087,brouillard,negative,0,1,1,0,0,0
3088,brouillon,positive,0,0,0,0,0,0
3089,broussaill,negative,0,0,0,0,0,1
3090,brouss,positive,0,0,0,0,0,0
3091,broutill,negative,0,0,0,0,0,1
3092,broyer du noir,negative,0,0,1,0,0,0
3093,broi,negative,0,1,1,1,0,1
3094,broyeur,negative,0,1,0,0,0,0
3095,bruin,negative,0,0,1,0,0,1
3096,bruin,negative,0,0,1,0,0,1
